dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.202701,-0.609110,6.086638,2.849043,-0.174975,-1.685644,0.373459
0.020000,6.255434,-0.587740,6.143536,2.844917,-0.206348,-1.568615,0.396528
0.020000,6.307577,-0.565206,6.200341,2.840214,-0.235122,-1.438706,0.419282
0.020000,6.359104,-0.541543,6.257040,2.834992,-0.261111,-1.299438,0.441688
0.020000,6.409989,-0.516791,6.313627,2.829308,-0.284195,-1.154239,0.463712
0.020000,6.460214,-0.490990,6.370091,2.823222,-0.304321,-1.006296,0.485330
0.020000,6.509762,-0.464181,6.426427,2.816792,-0.321494,-0.858656,0.506518
0.020000,6.558621,-0.436406,6.482628,2.810076,-0.335773,-0.713931,0.527256
0.020000,6.606780,-0.407706,6.538691,2.803131,-0.347261,-0.574420,0.547530
0.020000,6.654234,-0.378122,6.594611,2.796009,-0.356101,-0.442000,0.567327
0.020000,6.700979,-0.347695,6.650386,2.788760,-0.362460,-0.317909,0.586640
0.020000,6.747013,-0.316465,6.706015,2.781429,-0.366529,-0.203470,0.605462
0.020000,6.792340,-0.284470,6.761496,2.774059,-0.368506,-0.098859,0.623791
0.020000,6.836930,-0.251771,6.816791,2.764737,-0.466097,-4.879556,0.641614
0.020000,6.880711,-0.218468,6.871799,2.750393,-0.717201,-12.555196,0.658904
0.020000,6.923598,-0.184678,6.926397,2.729933,-1.023026,-15.291243,0.675630
0.020000,6.965513,-0.150524,6.980466,2.703443,-1.324459,-15.071627,0.691768
0.020000,7.006386,-0.116127,7.033886,2.671006,-1.621891,-14.871628,0.707300
0.020000,7.046152,-0.081615,7.086540,2.632691,-1.915734,-14.692167,0.722211
0.020000,7.084752,-0.047114,7.138311,2.588562,-2.206419,-14.534246,0.736492
0.020000,7.122160,-0.012727,7.189123,2.540591,-2.398561,-9.607087,0.750147
0.020000,7.158397,0.021488,7.238961,2.491879,-2.435632,-1.853543,0.763198
0.020000,7.193501,0.055491,7.287832,2.443580,-2.414956,1.033823,0.775673
0.020000,7.227507,0.089244,7.335746,2.395680,-2.394996,0.997954,0.787598
0.020000,7.260451,0.122714,7.382709,2.348163,-2.375813,0.959171,0.798999
0.020000,7.292366,0.155870,7.428730,2.301015,-2.357441,0.918613,0.809901
0.020000,7.323283,0.188683,7.473814,2.254217,-2.339895,0.877306,0.820327
0.020000,7.353234,0.221127,7.517969,2.207753,-2.323181,0.835657,0.830299
0.020000,7.382248,0.253177,7.561201,2.161607,-2.307292,0.794466,0.839839
0.020000,7.410352,0.284812,7.603516,2.115763,-2.292217,0.753766,0.848967
0.020000,7.437574,0.316009,7.644920,2.070204,-2.277927,0.714513,0.857702
0.020000,7.463938,0.346750,7.685419,2.024916,-2.264405,0.676077,0.866062
0.020000,7.489469,0.377018,7.725016,1.979884,-2.251618,0.639362,0.874065
0.020000,7.514191,0.406795,7.763718,1.935093,-2.239539,0.603943,0.881725
0.020000,7.538124,0.436067,7.801529,1.890530,-2.228134,0.570241,0.889060
0.020000,7.561290,0.464820,7.838453,1.846183,-2.217371,0.538151,0.896082
0.020000,7.583709,0.493039,7.874493,1.802038,-2.207224,0.507380,0.902806
0.020000,7.605399,0.520714,7.909655,1.758085,-2.197652,0.478559,0.909244
0.020000,7.626379,0.547832,7.943941,1.714313,-2.188631,0.451067,0.915409
0.020000,7.646665,0.574383,7.977356,1.670710,-2.180131,0.424977,0.921312
0.020000,7.666274,0.600358,8.009901,1.627268,-2.172124,0.400398,0.926963
0.020000,7.685221,0.625747,8.041580,1.583976,-2.164576,0.377359,0.932373
0.020000,7.703521,0.650541,8.072397,1.540827,-2.157472,0.355231,0.937551
0.020000,7.721188,0.674733,8.102353,1.497811,-2.150775,0.334811,0.942506
0.020000,7.738235,0.698315,8.131452,1.454922,-2.144476,0.314988,0.947247
0.020000,7.754675,0.721281,8.159695,1.412151,-2.138536,0.296988,0.951781
0.020000,7.770519,0.743623,8.187084,1.369492,-2.132951,0.279265,0.956116
0.020000,7.785779,0.765336,8.213623,1.326938,-2.127687,0.263180,0.960259
0.020000,7.800465,0.786413,8.239313,1.284483,-2.122737,0.247506,0.964217
0.020000,7.814588,0.806851,8.264155,1.242122,-2.118076,0.233042,0.967996
0.020000,7.828157,0.826643,8.288152,1.199848,-2.113691,0.219259,0.971601
0.020000,7.841182,0.845785,8.311305,1.157657,-2.109567,0.206184,0.975038
0.020000,7.853672,0.864273,8.333616,1.115543,-2.105690,0.193859,0.978313
0.020000,7.865633,0.882102,8.355086,1.073502,-2.102046,0.182196,0.981431
